Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_437b92ba.png;415;130;285;31,33;0,7672;biosight_app/outputs/annotated/uploaded_437b92ba_annotated.png
