Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_23940f7b.png;324;63;261;19,44;0,7719;biosight_app/outputs/annotated/uploaded_23940f7b_annotated.png
