Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_bfc6651c.png;1050;41;1009;3,9;0,6064;outputs/annotated/uploaded_bfc6651c_annotated.png
