Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_fee692fe.png;39;38;1;97,44;0,764;outputs/annotated/uploaded_fee692fe_annotated.png
