Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_37f17a90.png;51;51;0;100,0;0,7593;outputs/annotated/uploaded_37f17a90_annotated.png
