Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_b871730b.png;36;23;13;63,89;0,7039;outputs/annotated/uploaded_b871730b_annotated.png
