Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_db7c78e3.png;206;203;3;98,54;0,7443;outputs/annotated/uploaded_db7c78e3_annotated.png
