Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_35c9a341.png;83;19;64;22,89;0,7539;outputs/annotated/uploaded_35c9a341_annotated.png
