Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_9de6f667.png;1075;422;653;39,26;0,7124;outputs/annotated/uploaded_9de6f667_annotated.png
