Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_79c82313.png;30;24;6;80,0;0,7293;outputs/annotated/uploaded_79c82313_annotated.png
