Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_b8d57649.png;212;107;105;50,47;0,791;outputs/annotated/uploaded_b8d57649_annotated.png
