Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_ff5ff6be.png;324;63;261;19,44;0,7719;outputs/annotated/uploaded_ff5ff6be_annotated.png
