Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_51c12f3c.png;97;92;5;94,85;0,7355;outputs/annotated/uploaded_51c12f3c_annotated.png
