Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_04cc3116.png;83;19;64;22,89;0,7539;outputs/annotated/uploaded_04cc3116_annotated.png
