Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_f7d0e75e.png;51;51;0;100,0;0,7593;outputs/annotated/uploaded_f7d0e75e_annotated.png
