Imagen;Cantidad Total;Cantidad Vivas;Cantidad Muertas;% Viabilidad;Confianza media;Ruta imagen anotada
uploaded_b87720b4.png;324;63;261;19,44;0,7719;outputs/annotated/uploaded_b87720b4_annotated.png
